customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,is_senior,has_family,avg_monthly_charge,is_long_term_contract,has_streaming,has_support_or_security,payment_type
9397-TZSHA,Female,0,No,No,69.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.6,1678.05,No,61+,2,0,0,24.319565217391304,1,0,0,credit
4686-UXDML,Female,0,No,No,21.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,No,13-24,5,0,0,94.88333333333333,0,1,0,credit
3808-HFKDE,Female,0,No,No,20.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.35,927.15,No,13-24,1,0,0,46.3575,0,0,0,electronic
3580-HYCSP,Male,0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.3,7966.9,No,61+,7,0,1,110.65138888888889,1,1,1,bank
9795-VOWON,Male,0,No,No,7.0,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,150.85,No,0-12,0,0,0,21.55,1,0,0,credit
2159-TURXX,Male,0,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,95.55,No,0-12,1,0,0,19.11,0,0,0,credit
0096-BXERS,Female,0,Yes,No,6.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,No,0-12,2,0,0,52.425000000000004,0,0,0,electronic
6507-DTJZV,Male,0,No,Yes,13.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75,No,13-24,3,0,0,63.98076923076923,0,1,0,credit
9962-BFPDU,Female,0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0-12,1,0,1,20.05,0,0,0,mailed
4587-NUKOX,Female,0,No,No,3.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1,246.5,Yes,0-12,3,0,0,82.16666666666667,0,0,1,electronic
4060-LDNLU,Male,0,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,639.7,No,0-12,4,0,0,91.38571428571429,0,1,0,electronic
2379-ENZGV,Male,0,No,No,6.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,523.5,Yes,0-12,3,0,0,87.25,0,1,0,electronic
4877-EVATK,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,20.0,Yes,0-12,1,0,0,20.0,0,0,0,mailed
9442-JTWDL,Female,0,No,No,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,237.7,No,0-12,1,0,0,21.60909090909091,1,0,0,credit
2748-MYRVK,Female,0,No,No,63.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.9,6137.0,Yes,61+,5,0,0,97.41269841269842,1,1,0,bank
3966-HRMZA,Female,1,No,No,3.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,75.05,202.9,No,0-12,2,1,0,67.63333333333334,0,0,0,mailed
2862-JVEOY,Male,0,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,124.4,No,0-12,1,0,0,20.733333333333334,1,0,0,mailed
9489-DEDVP,Female,0,Yes,Yes,70.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),69.2,4872.35,No,61+,5,0,1,69.605,1,1,1,credit
9469-WEJBT,Male,0,Yes,No,37.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.35,3419.3,No,25-48,4,0,0,92.41351351351352,0,1,1,electronic
2384-OVPSA,Female,1,No,No,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,No,25-48,1,1,0,19.36578947368421,1,0,0,mailed
2186-QZEYA,Female,1,No,No,29.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,No,25-48,4,1,0,59.27413793103448,0,0,1,bank
6202-JVYEU,Male,0,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.9,164.6,No,0-12,1,0,0,18.288888888888888,1,0,0,electronic
6419-ZTTLE,Male,1,Yes,No,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.75,485.2,No,13-24,1,1,0,21.09565217391304,1,0,0,electronic
1891-UAWWU,Female,1,Yes,No,20.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1951.0,Yes,13-24,4,1,0,97.55,0,1,0,electronic
6963-KQYQB,Female,0,Yes,Yes,70.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.05,1764.75,No,61+,2,0,1,25.210714285714285,1,0,0,mailed
2521-NPUZR,Male,0,Yes,No,70.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.0,7085.5,No,61+,6,0,0,101.22142857142858,1,1,1,credit
8242-SOQUO,Female,1,No,No,5.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.7,392.5,No,0-12,3,1,0,78.5,0,1,0,electronic
9823-EALYC,Male,0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45,No,61+,7,0,1,79.54791666666667,1,1,1,bank
2314-TNDJQ,Female,0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),55.65,3880.05,No,61+,5,0,1,53.889583333333334,1,1,1,credit
9714-EDSUC,Male,0,No,No,4.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,No,0-12,5,0,0,90.1375,0,1,1,mailed
1383-EZRWL,Female,0,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,Yes,0-12,1,0,0,23.55,0,0,0,mailed
6617-WLBQC,Female,0,Yes,Yes,23.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1810.85,No,13-24,3,0,1,78.73260869565217,1,0,1,credit
6652-YFFJO,Female,0,No,No,11.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.9,716.1,No,0-12,3,0,0,65.10000000000001,0,1,0,electronic
1401-FTHFQ,Male,0,Yes,Yes,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.0,445.3,No,13-24,1,0,1,19.360869565217392,1,0,0,credit
1803-BGNBD,Female,0,No,No,12.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.3,654.5,No,0-12,3,0,0,54.541666666666664,0,0,1,electronic
1470-PSXNM,Male,0,Yes,Yes,49.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.65,4520.15,No,49-60,5,0,1,92.24795918367346,1,1,0,electronic
9185-TQCVP,Male,0,Yes,No,14.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,13-24,3,0,0,81.37142857142858,0,1,0,electronic
6481-LXPWL,Male,0,Yes,Yes,56.0,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),36.1,1971.5,No,49-60,2,0,1,35.205357142857146,1,0,0,credit
5066-GFJMM,Female,0,Yes,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,45.75,No,0-12,1,0,0,15.25,0,0,0,mailed
7519-JTWQH,Female,0,No,No,69.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.45,No,61+,7,0,0,108.05,1,1,1,bank
9957-YODKZ,Male,1,Yes,No,6.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.8,457.1,No,0-12,3,1,0,76.18333333333334,0,0,0,electronic
8430-TWCBX,Female,0,Yes,No,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032.05,No,49-60,1,0,0,21.062244897959182,1,0,0,credit
5955-ERIHD,Male,0,Yes,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,1687.95,Yes,13-24,4,0,0,93.775,0,1,0,electronic
5186-SAMNZ,Male,1,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,Yes,0-12,1,1,0,69.5,0,0,0,bank
5759-RCVCB,Female,0,No,No,3.0,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.2,108.95,Yes,0-12,1,0,0,36.31666666666667,0,1,0,credit
0220-EBGCE,Male,0,No,No,2.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes,0-12,3,0,0,83.65,0,1,0,electronic
7427-AUFPY,Male,0,No,No,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7,No,49-60,1,0,0,18.67962962962963,1,0,0,credit
3221-CJMSG,Male,0,No,No,24.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,No,13-24,2,0,0,52.9,0,0,1,credit
4194-FJARJ,Female,0,Yes,Yes,54.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.0,3273.95,No,49-60,4,0,1,60.6287037037037,1,0,1,bank
8138-EALND,Male,0,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,311.6,No,13-24,1,0,0,20.773333333333333,0,0,0,mailed
8345-MVDYC,Female,0,No,No,45.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,No,25-48,6,0,0,80.41555555555556,1,1,1,bank
6119-SPUDB,Male,0,No,No,46.0,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.25,1755.35,No,25-48,3,0,0,38.15978260869565,1,0,1,mailed
1202-KKGFU,Female,0,Yes,No,12.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.2,690.5,No,0-12,3,0,0,57.541666666666664,0,0,1,bank
6556-DBKZF,Female,0,Yes,Yes,71.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.05,5436.45,No,61+,2,0,1,76.56971830985916,1,0,0,electronic
6339-DKLMK,Female,0,No,No,13.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,389.95,No,13-24,1,0,0,29.996153846153845,0,0,0,electronic
1977-STDKI,Female,1,No,No,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73.0,Yes,0-12,2,1,0,73.0,0,0,0,electronic
4001-TSBTV,Female,0,Yes,Yes,58.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.55,5511.65,No,49-60,4,0,1,95.02844827586206,0,1,0,electronic
7912-SYRQT,Female,0,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1,552.95,Yes,0-12,2,0,0,78.99285714285715,0,0,0,bank
4779-ZGICK,Male,0,Yes,Yes,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,No,25-48,2,0,1,24.444791666666664,1,0,0,mailed
0670-ANMUU,Male,0,No,No,71.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,No,61+,5,0,0,94.19507042253521,1,1,1,credit
8735-NBLWT,Male,0,No,Yes,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,184.1,No,0-12,1,0,0,20.455555555555556,0,0,0,mailed
8930-XOTDP,Female,0,Yes,Yes,18.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.95,1082.8,No,13-24,2,0,1,60.15555555555555,0,1,0,mailed
6380-ARCEH,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0-12,1,0,0,20.2,0,0,0,mailed
1167-OYZJF,Female,1,Yes,No,67.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1263.05,No,61+,1,1,0,18.851492537313433,1,0,0,bank
1628-BIZYP,Male,0,No,No,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,No,0-12,3,0,0,85.0,0,1,0,electronic
6284-KMNUF,Female,0,Yes,No,56.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,No,49-60,5,0,0,94.11785714285715,1,1,1,electronic
4676-WLUHT,Male,0,No,No,54.0,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),46.2,2431.95,No,49-60,3,0,0,45.036111111111104,1,1,1,bank
2138-VFAPZ,Female,0,Yes,Yes,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,263.65,No,13-24,1,0,1,18.832142857142856,1,0,0,mailed
8648-PFRMP,Female,1,No,No,14.0,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.35,672.7,No,13-24,2,1,0,48.050000000000004,0,1,0,electronic
8097-VBQTZ,Male,0,No,No,54.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,No,49-60,5,0,0,71.91296296296296,0,1,1,mailed
6087-YPWHO,Male,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,No,61+,6,0,0,66.7875,1,0,1,mailed
8109-YUOHE,Male,0,No,No,17.0,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.1,946.95,No,13-24,3,0,0,55.70294117647059,1,0,1,mailed
3807-XHCJH,Female,0,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,20.0,No,0-12,1,0,1,20.0,0,0,0,electronic
0524-IAVZO,Female,0,Yes,No,30.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2624.25,Yes,25-48,3,0,0,87.475,0,1,0,electronic
8957-THMOA,Female,0,No,Yes,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,No,49-60,1,0,0,19.417,1,0,0,credit
7521-YXVZY,Male,0,No,Yes,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.3,No,0-12,1,0,0,19.433333333333334,0,0,0,mailed
7077-XJMET,Male,0,Yes,No,12.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.15,741.4,No,0-12,5,0,0,61.78333333333333,0,1,1,electronic
9625-QSTYE,Female,0,No,No,13.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.15,952.3,Yes,13-24,3,0,0,73.25384615384615,0,0,0,electronic
7924-GJZFI,Female,1,Yes,No,25.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,1813.1,No,25-48,1,1,0,72.524,0,0,0,electronic
2034-GDRCN,Female,0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,Yes,0-12,3,0,0,84.1,0,1,0,electronic
4186-ZBUEW,Female,0,No,No,36.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.7,2511.95,No,25-48,5,0,0,69.77638888888889,1,1,1,mailed
4026-SKKHW,Male,0,No,No,3.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.25,152.3,No,0-12,2,0,0,50.76666666666667,0,0,1,mailed
8548-AWOFC,Male,0,Yes,No,66.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.85,4264.6,No,61+,4,0,0,64.61515151515152,0,1,1,electronic
0680-DFNNY,Male,0,Yes,No,15.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1504.05,Yes,13-24,5,0,0,100.27,0,1,0,electronic
7501-IWUNG,Female,0,Yes,Yes,61.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,No,61+,5,0,1,75.67295081967214,1,1,1,bank
7176-WRTNX,Male,0,No,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,No,61+,8,0,0,110.16071428571429,1,1,1,bank
8450-UYIBU,Female,1,No,No,35.0,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,1434.6,No,25-48,2,1,0,40.988571428571426,0,1,0,electronic
1794-HBQTJ,Female,0,No,No,1.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.6,48.6,Yes,0-12,2,0,0,48.6,0,0,1,credit
1862-QRWPE,Female,0,Yes,Yes,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,No,25-48,1,0,1,22.020833333333332,1,0,0,bank
2996-XAUVF,Male,0,No,No,70.0,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,No,61+,2,0,0,39.996428571428574,1,1,1,mailed
7145-FEJWU,Female,0,No,Yes,12.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,1275.65,No,0-12,6,0,0,106.30416666666667,0,1,0,electronic
6710-HSJRD,Male,0,Yes,No,61.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.1,7132.15,No,61+,7,0,0,116.92049180327868,0,1,1,electronic
7530-HDYDS,Female,0,No,No,38.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.25,3264.5,Yes,25-48,4,0,0,85.90789473684211,0,0,1,credit
8042-JVNFH,Male,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,Yes,0-12,1,0,0,71.35,0,0,0,mailed
5127-BZENZ,Female,0,Yes,Yes,56.0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,No,49-60,4,0,1,62.71696428571429,1,1,1,bank
0876-WDUUZ,Female,0,No,No,5.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.4,425.9,Yes,0-12,3,0,0,85.17999999999999,0,1,1,credit
0356-ERHVT,Male,0,Yes,No,11.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,No,0-12,1,0,0,47.445454545454545,0,0,0,bank
9912-OMZDS,Female,0,Yes,Yes,59.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.15,6256.2,No,49-60,6,0,1,106.03728813559322,1,1,0,electronic
2275-RBYQS,Female,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,No,0-12,1,0,0,45.4,0,0,0,mailed
0917-EZOLA,Male,1,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.15,7689.95,Yes,61+,6,1,0,106.80486111111111,1,1,0,bank
2749-CTKAJ,Male,0,Yes,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,13-24,1,0,1,19.086363636363636,1,0,0,mailed
5160-UXJED,Male,0,No,Yes,17.0,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,44.6,681.4,No,13-24,1,0,0,40.08235294117647,1,0,0,mailed
7244-QWYHG,Male,0,Yes,No,50.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2188.45,No,49-60,3,0,0,43.769,1,1,1,bank
4226-KKDON,Male,0,No,No,8.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.65,520.95,No,0-12,4,0,0,65.11875,0,1,1,electronic
7018-FPXHH,Male,0,Yes,Yes,56.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3457.45,No,49-60,4,0,1,61.740178571428565,1,0,1,bank
9897-KXHCM,Female,0,Yes,Yes,3.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.3,250.05,Yes,0-12,2,0,1,83.35000000000001,0,1,0,electronic
1222-KJNZD,Male,0,Yes,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.4,745.3,No,25-48,1,0,1,18.6325,0,0,0,bank
2452-KDRRH,Male,1,No,No,67.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.4,6841.05,No,61+,5,1,0,102.10522388059702,0,1,0,credit
6892-EZDTG,Female,0,Yes,No,4.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,365.4,Yes,0-12,4,0,0,91.35,0,1,0,electronic
6980-CDGFC,Female,0,Yes,No,67.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.85,1327.4,No,61+,1,0,0,19.811940298507466,1,0,0,bank
5071-FBJFS,Female,0,Yes,Yes,4.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,No,0-12,2,0,1,54.275,0,0,1,electronic
4018-PPNDW,Female,0,Yes,Yes,61.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.1,1551.6,No,61+,2,0,1,25.43606557377049,1,0,0,mailed
9066-QRSDU,Female,0,Yes,No,69.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.3,1763.55,No,61+,2,0,0,25.558695652173913,1,0,0,electronic
0318-ZOPWS,Female,0,Yes,No,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,No,49-60,1,0,0,19.864285714285714,1,0,0,bank
0419-YAAPX,Male,0,Yes,No,49.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,No,49-60,3,0,0,87.71326530612245,0,1,0,credit
9786-IJYDL,Female,0,No,No,35.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.2,3914.05,No,25-48,8,0,0,111.83,1,1,1,mailed
4195-PNGZS,Male,0,Yes,Yes,69.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1718.2,No,61+,2,0,1,24.90144927536232,1,0,0,bank
9372-TXXPS,Female,0,Yes,No,60.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.85,3483.45,No,49-60,4,0,0,58.0575,1,0,1,bank
7734-DBOAI,Female,0,Yes,Yes,1.0,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,40.1,Yes,0-12,2,0,1,40.1,0,1,1,electronic
2858-MOFSQ,Female,0,No,Yes,17.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,55.85,937.5,Yes,13-24,3,0,0,55.14705882352941,1,0,0,mailed
8180-AKMJV,Female,0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,No,0-12,1,0,0,44.55,0,0,0,credit
2690-DVRVK,Male,0,Yes,Yes,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.55,99.45,No,0-12,1,0,1,19.89,1,0,0,electronic
